Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target_encoded
1,17,2,9147,1,1,125.0,1,19,38,9,7,116.3,1,0,0,1,1,0,19,0,0,5,8,5,13.25,0,0,5,8,5,11.0,0,13.9,-0.3,0.79,0
1,44,1,9003,1,39,170.0,1,19,19,5,5,170.0,1,0,0,1,1,0,20,0,0,6,8,6,14.5,0,0,6,10,6,15.3,0,16.2,0.3,-0.92,0
1,17,2,9070,1,1,121.0,1,1,19,144,144,111.9,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,0
1,17,1,9119,1,1,142.0,1,19,38,9,7,127.3,0,0,0,1,1,0,18,0,0,5,10,3,11.0,0,0,5,6,3,11.0,1,16.2,0.3,-0.92,2
1,17,4,9500,1,1,135.0,1,1,1,4,4,127.0,1,0,0,1,0,0,18,0,0,7,7,7,14.42428571,0,0,8,8,8,13.9375,0,11.1,0.6,2.02,0
1,44,1,9003,1,39,170.0,1,19,19,5,5,170.0,1,0,0,1,1,0,20,0,0,6,8,6,14.5,0,0,6,10,6,15.3,0,16.2,0.3,-0.92,0
1,1,1,9853,1,1,153.0,1,1,19,9,4,139.7,1,0,0,1,0,1,19,0,0,7,7,7,13.42857143,0,0,7,7,7,14.85714286,0,11.1,0.6,2.02,0
1,39,1,9238,1,1,170.0,1,38,19,9,9,140.0,1,0,0,1,0,0,24,0,0,6,9,4,15.75,0,0,6,10,5,16.4,0,9.4,-0.8,-3.12,2
1,39,1,9003,1,1,130.0,1,19,19,9,1,140.0,0,0,0,1,0,0,26,0,6,12,13,6,13.0,0,4,12,14,11,13.83333333,0,15.5,2.8,-4.06,0
1,39,1,8014,0,1,133.1,1,34,5,0,1,118.5,1,0,0,1,0,0,31,0,0,6,12,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,1
1,1,3,9147,1,1,128.0,1,3,3,5,10,116.5,0,0,0,1,1,0,20,0,0,5,7,5,11.6,0,0,5,5,5,12.8,0,12.4,0.5,1.79,0
1,39,1,9991,0,1,133.1,1,37,1,5,4,151.2,0,0,0,1,1,0,25,0,0,5,11,4,11.5,0,0,5,11,3,13.5,0,12.4,0.5,1.79,1
1,44,1,9130,1,39,130.0,1,38,37,4,9,130.0,1,0,0,1,0,1,20,0,0,6,11,4,12.0,0,0,6,9,4,10.75,0,16.2,0.3,-0.92,2
1,53,1,9670,1,42,140.0,1,19,37,3,6,140.0,1,0,1,1,0,0,21,0,0,6,12,1,12.0,0,0,6,11,1,11.0,0,8.9,1.4,3.51,2
1,1,4,9500,1,1,136.0,1,1,1,9,9,123.8,1,0,0,1,0,1,19,0,0,8,8,7,13.31428571,0,0,8,8,7,13.31428571,0,12.7,3.7,-1.7,0
1,17,2,9773,1,1,115.0,1,1,1,5,5,119.6,1,0,0,1,0,1,22,0,0,6,11,5,12.0,0,0,6,11,5,11.0,0,7.6,2.6,0.32,1
1,44,1,9003,1,39,170.0,1,19,19,5,5,170.0,1,0,0,1,1,0,20,0,0,6,8,6,14.5,0,0,6,10,6,15.3,0,16.2,0.3,-0.92,0
1,17,1,9670,1,1,132.0,1,19,1,5,4,119.1,0,0,1,1,1,0,18,0,0,6,6,3,12.66666667,0,0,6,11,4,11.14285714,0,10.8,1.4,1.74,1
1,17,1,9238,1,1,128.0,1,19,1,0,5,122.1,1,0,0,1,0,0,18,0,0,6,9,5,11.83333333,0,0,6,7,5,13.8,0,13.9,-0.3,0.79,0
2,39,1,8014,0,19,100.0,1,38,19,0,10,111.3,0,0,1,0,0,0,25,0,0,6,7,6,13.33333333,0,0,6,6,6,13.5,0,7.6,2.6,0.32,0
1,18,2,9500,1,1,135.0,1,38,37,9,5,125.3,1,0,0,1,0,1,18,0,0,8,8,7,11.78571429,0,0,8,8,7,11.78571429,0,12.7,3.7,-1.7,0
1,17,1,9147,1,1,117.0,1,37,37,9,9,109.3,0,0,0,0,0,0,22,0,0,5,9,2,10.0,1,0,5,11,1,10.0,0,9.4,-0.8,-3.12,1
1,17,3,9853,1,1,140.0,1,38,38,5,7,126.7,1,0,0,1,0,0,19,0,0,6,9,5,12.4,0,0,6,10,3,10.66666667,0,10.8,1.4,1.74,1
1,1,1,9773,1,1,128.0,1,1,19,4,4,124.5,0,0,0,1,1,1,19,0,0,6,10,4,14.0,0,0,6,9,6,12.33333333,0,9.4,-0.8,-3.12,0
1,43,1,9147,1,1,127.0,25,1,5,9,10,124.2,1,0,0,1,1,0,23,1,0,5,6,1,10.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,2
1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,1
1,1,1,9500,1,1,130.0,1,19,19,9,6,135.0,0,0,0,1,0,0,19,0,0,7,7,6,14.26666667,0,0,7,7,6,14.26666667,0,7.6,2.6,0.32,0
1,42,1,9147,1,1,139.0,1,3,38,2,5,112.3,1,0,0,1,0,0,19,0,0,5,8,2,11.5,0,0,5,10,3,10.85714286,0,10.8,1.4,1.74,2
1,1,1,9500,1,1,140.0,1,1,1,4,4,123.5,1,0,0,1,0,1,19,0,0,8,8,8,14.75,0,0,8,8,8,14.75,0,9.4,-0.8,-3.12,0
1,17,2,9500,1,1,140.0,1,1,1,5,10,128.5,1,0,0,1,0,0,18,0,0,7,9,5,14.06,0,0,7,9,6,12.57142857,0,12.4,0.5,1.79,2
1,39,1,9853,1,1,140.0,1,19,1,9,4,128.2,0,0,0,0,0,0,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,1
1,17,1,9147,1,1,118.0,1,19,19,9,9,122.2,0,0,0,1,0,0,19,0,0,5,11,3,10.66666667,0,0,5,9,4,10.25,0,11.1,0.6,2.02,0
1,17,1,9238,1,1,120.0,1,19,19,4,5,114.8,1,0,1,0,0,0,19,0,0,6,10,5,11.71428571,0,0,6,13,2,10.66666667,0,16.2,0.3,-0.92,1
1,39,1,9556,1,19,133.1,1,19,1,7,10,105.0,0,0,0,1,1,0,25,0,0,7,14,4,12.95,1,0,7,11,4,13.125,1,15.5,2.8,-4.06,1
1,44,1,9085,1,39,140.0,1,38,38,9,7,140.0,0,0,0,1,0,0,20,0,2,6,9,6,12.66666667,0,1,6,12,2,13.0,0,13.9,-0.3,0.79,2
1,1,5,9500,1,1,144.0,1,19,38,4,8,141.3,1,0,0,1,0,1,18,0,0,8,9,8,13.31,1,0,8,9,8,13.31,1,9.4,-0.8,-3.12,0
2,1,1,9556,1,1,144.0,1,19,19,193,144,139.8,0,0,1,1,1,0,24,0,0,7,7,7,12.27142857,0,0,8,10,7,13.65714286,0,10.8,1.4,1.74,0
1,1,4,9670,1,1,125.0,1,1,38,4,7,114.9,1,0,0,1,0,1,19,0,0,6,8,6,13.375,0,0,6,7,6,12.28571429,0,11.1,0.6,2.02,0
1,39,1,8014,0,1,133.1,1,34,5,0,1,118.5,1,0,0,1,0,0,31,0,0,6,12,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,1
1,1,3,9254,1,1,121.0,1,19,37,4,7,116.8,1,0,0,1,0,0,21,0,0,6,8,6,11.33333333,0,0,6,8,4,12.25,0,11.1,0.6,2.02,0
1,1,1,9085,1,1,123.0,1,30,19,4,90,122.3,0,0,0,1,0,0,18,0,0,5,6,5,14.2,0,0,5,7,5,11.8,0,7.6,2.6,0.32,0
1,44,1,9130,1,39,120.0,1,3,1,2,4,120.0,1,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,1
1,1,1,9119,1,1,140.0,1,37,19,9,9,166.0,1,0,1,1,1,0,20,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,2
1,39,1,9003,1,1,140.0,1,37,37,5,5,150.0,0,0,1,1,0,0,34,0,0,6,10,5,13.83333333,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,0
1,1,1,9070,1,1,144.0,1,1,1,3,5,127.2,1,0,0,1,0,1,20,0,0,6,6,6,12.66666667,0,0,6,8,6,13.0,0,10.8,1.4,1.74,0
1,1,1,9147,1,1,117.0,1,19,19,5,7,118.4,0,0,0,1,1,0,20,0,0,5,8,5,10.0,0,0,5,10,2,12.0,0,7.6,2.6,0.32,2
1,1,6,9500,1,1,151.0,1,3,1,2,1,129.8,1,0,0,1,1,0,18,0,0,8,10,8,13.05375,2,0,8,10,8,13.05375,2,9.4,-0.8,-3.12,0
1,44,1,9238,1,39,140.0,1,1,1,9,3,135.7,1,0,0,1,0,0,20,0,3,6,6,6,12.83333333,0,2,6,6,6,13.83333333,0,12.4,0.5,1.79,0
1,1,5,9147,1,1,134.0,1,3,2,2,2,134.7,0,0,0,1,1,0,22,0,1,5,10,4,11.75,0,0,5,10,3,11.0,0,7.6,2.6,0.32,2
1,44,1,9085,1,39,150.0,1,19,37,4,7,150.0,1,0,0,1,0,0,19,0,2,6,8,6,14.14285714,0,1,6,7,6,13.0,0,13.9,-0.3,0.79,0
1,18,1,9500,1,1,140.0,1,37,38,5,7,126.0,1,0,0,1,0,0,18,0,0,8,8,7,13.31428571,0,0,8,8,7,13.31428571,0,12.7,3.7,-1.7,0
1,17,4,9500,1,1,138.0,1,4,1,2,1,133.0,1,0,0,1,0,0,18,0,0,8,8,0,0.0,5,0,8,8,0,0.0,5,9.4,-0.8,-3.12,2
1,1,1,9773,1,1,125.0,1,3,2,2,1,119.1,1,0,0,1,0,0,22,0,0,6,13,2,12.0,0,0,6,14,1,10.0,0,9.4,-0.8,-3.12,1
1,39,1,9003,1,19,133.1,1,37,37,9,10,120.0,0,0,1,0,1,0,38,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,1
4,39,1,9670,1,1,110.0,1,19,19,90,99,107.2,0,0,0,1,1,0,42,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,1
1,44,1,9085,1,39,140.0,1,3,1,2,3,140.0,1,0,0,1,0,0,19,0,0,6,10,5,12.66666667,0,0,6,19,4,11.75,0,12.4,0.5,1.79,2
1,51,1,9070,1,1,117.0,1,5,1,2,10,120.0,1,0,0,1,0,0,21,0,0,6,7,5,12.2,0,0,6,7,4,12.6,0,8.9,1.4,3.51,2
2,39,1,9991,0,39,140.0,1,38,19,9,5,110.0,0,0,0,1,0,1,35,0,0,5,9,3,11.66666667,0,0,5,7,5,11.8,0,12.7,3.7,-1.7,2
1,17,4,9254,1,1,125.0,1,38,38,5,5,115.6,1,0,0,1,0,0,20,0,0,6,6,6,11.0,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,0
1,51,1,9500,1,1,170.0,1,1,1,4,10,125.0,0,0,0,1,1,0,20,0,0,7,7,7,15.66,0,7,10,11,9,15.01111111,0,11.1,0.6,2.02,0
1,1,4,9670,1,1,125.0,1,1,38,4,7,114.9,1,0,0,1,0,1,19,0,0,6,8,6,13.375,0,0,6,7,6,12.28571429,0,11.1,0.6,2.02,0
1,17,4,9147,1,1,133.0,1,1,1,4,5,136.2,1,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,5,5,12.8,0,7.6,2.6,0.32,0
1,18,4,9500,1,1,137.0,1,3,1,3,4,126.7,1,0,0,1,0,0,18,0,0,7,8,7,13.6875,0,0,8,9,8,15.62222222,0,13.9,-0.3,0.79,1
1,16,1,9556,1,1,137.0,1,37,37,9,7,122.7,1,0,0,1,0,1,18,0,0,7,7,7,15.28571429,0,0,8,8,8,16.075,0,12.4,0.5,1.79,0
2,43,1,8014,0,1,110.0,1,37,19,9,3,100.0,0,0,0,1,0,0,34,0,9,11,17,9,12.33333333,0,3,7,12,7,12.14285714,0,9.4,-0.8,-3.12,0
1,1,5,9147,1,1,134.0,1,3,2,2,2,134.7,0,0,0,1,1,0,22,0,1,5,10,4,11.75,0,0,5,10,3,11.0,0,7.6,2.6,0.32,2
1,17,1,9130,1,1,130.0,1,19,38,4,7,122.5,0,0,0,1,1,0,19,0,0,5,11,4,12.0,1,0,5,9,5,12.6,0,9.4,-0.8,-3.12,0
1,17,1,9070,1,1,119.0,1,37,38,9,8,124.6,1,0,0,1,0,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.66666667,0,7.6,2.6,0.32,0
1,7,1,8014,0,3,140.0,1,37,12,9,4,140.0,0,0,0,0,0,0,26,0,0,5,9,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,1
4,39,1,9254,1,1,140.0,1,38,37,9,9,112.0,0,0,1,1,0,0,45,0,4,10,12,5,12.16666667,4,2,8,8,0,0.0,2,12.7,3.7,-1.7,1
1,42,1,8014,0,1,120.0,1,37,38,90,7,120.0,1,0,0,1,0,0,30,0,9,11,19,9,13.44444444,1,5,7,7,7,14.71428571,0,7.6,2.6,0.32,1
1,39,1,9670,1,19,133.1,1,1,1,4,7,100.0,0,0,1,0,0,0,25,0,0,5,5,5,11.2,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,1
4,39,1,9500,1,1,133.1,1,1,19,3,3,154.3,0,0,0,1,0,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,1
1,43,1,9070,1,39,130.0,1,19,37,5,9,124.0,1,0,0,1,0,1,21,0,4,12,12,12,13.33333333,0,5,12,12,11,12.54545455,0,15.5,2.8,-4.06,0
1,1,1,9500,1,1,138.0,1,1,1,3,4,132.5,1,0,0,1,0,0,18,0,0,8,8,7,14.11571429,0,0,8,8,7,14.11571429,0,10.8,1.4,1.74,0
1,1,2,9773,1,1,116.0,1,19,19,4,7,110.1,1,0,0,1,0,0,18,0,0,6,6,6,13.33333333,0,0,6,6,6,12.0,0,11.1,0.6,2.02,0
1,1,1,9773,1,1,132.0,1,2,1,9,9,126.4,1,1,0,1,0,1,18,0,0,6,9,6,11.16666667,0,0,6,11,5,12.4,0,10.8,1.4,1.74,0
1,7,1,9003,1,3,130.0,1,1,19,5,9,130.0,0,0,0,1,1,0,27,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,1
1,43,4,9500,1,6,134.0,1,37,37,9,9,129.8,1,0,0,1,0,0,20,0,0,7,7,6,14.85,0,0,7,7,6,14.85,0,7.6,2.6,0.32,0
1,1,1,9773,1,1,125.0,1,3,19,2,3,125.7,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,7,6,11.66666667,0,8.9,1.4,3.51,0
1,1,1,9853,1,1,133.1,1,19,37,9,9,95.0,1,0,1,0,0,0,22,0,0,7,10,6,11.5,0,0,7,8,6,13.16666667,0,11.1,0.6,2.02,2
1,1,1,9238,1,1,131.0,1,37,1,9,9,135.9,1,0,0,1,0,0,18,0,0,6,8,5,13.2,0,0,6,6,6,11.33333333,0,9.4,-0.8,-3.12,0
1,1,2,9773,1,1,127.0,1,1,19,4,5,120.4,1,0,0,1,0,0,18,0,0,5,7,2,10.0,0,0,1,1,0,0.0,0,12.7,3.7,-1.7,1
1,1,1,9670,1,1,137.0,1,38,37,9,9,122.3,0,0,0,1,1,1,18,0,0,6,7,6,13.57142857,0,0,6,6,6,14.33333333,0,12.4,0.5,1.79,0
1,1,1,9500,1,1,125.0,1,37,37,9,9,126.0,1,0,1,1,0,0,20,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,0
4,43,1,8014,0,1,140.0,1,38,37,9,9,126.0,0,0,0,1,0,1,39,0,3,9,9,9,13.11111111,0,2,7,10,7,11.71428571,0,12.7,3.7,-1.7,0
1,1,2,9991,0,1,123.0,1,1,3,4,2,113.2,0,0,0,0,1,0,22,0,0,5,7,3,11.66666667,0,0,5,8,2,10.5,2,7.6,2.6,0.32,1
2,51,1,9991,0,1,127.0,1,37,37,8,4,100.1,0,0,0,1,0,0,31,0,1,5,5,5,14.0,0,0,5,5,5,13.8,0,8.9,1.4,3.51,0
1,1,5,9119,1,1,126.0,1,12,19,4,5,122.5,1,0,0,1,1,0,19,0,0,5,12,3,12.0,0,0,5,10,3,12.0,0,12.4,0.5,1.79,1
1,17,6,9500,1,1,148.0,1,1,19,3,3,131.7,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,1
1,17,4,9500,1,1,135.0,1,1,1,4,4,127.0,1,0,0,1,0,0,18,0,0,7,7,7,14.42428571,0,0,8,8,8,13.9375,0,11.1,0.6,2.02,0
2,39,1,9500,1,1,133.1,1,37,38,9,8,118.9,0,0,0,1,0,0,30,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,1
1,15,1,9085,1,1,133.1,41,3,3,4,2,101.3,0,0,0,1,0,0,18,1,0,6,13,6,13.0,0,0,6,15,6,12.25,0,11.1,0.6,2.02,0
1,17,3,9773,1,1,134.0,1,2,1,3,3,129.5,1,0,0,1,1,0,18,0,0,6,7,6,13.16666667,0,0,6,7,6,12.66666667,0,16.2,0.3,-0.92,0
1,1,1,9670,1,1,125.0,1,19,1,7,4,122.6,0,0,0,1,1,0,21,0,0,5,7,5,11.16666667,0,0,5,5,4,11.0,0,9.4,-0.8,-3.12,1
1,17,4,9254,1,1,125.0,1,38,38,5,5,115.6,1,0,0,1,0,0,20,0,0,6,6,6,11.0,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,0
2,1,1,9556,1,1,144.0,1,19,19,193,144,139.8,0,0,1,1,1,0,24,0,0,7,7,7,12.27142857,0,0,8,10,7,13.65714286,0,10.8,1.4,1.74,0
1,17,1,9500,1,1,130.0,1,19,1,9,7,130.4,1,0,0,1,0,1,19,0,0,7,7,7,13.89428571,0,0,8,8,8,14.3625,0,11.1,0.6,2.02,0
1,17,6,9500,1,1,148.0,1,1,19,3,3,131.7,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,1
2,39,1,9500,1,1,133.1,1,37,38,9,8,118.9,0,0,0,1,0,0,30,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,1
1,17,2,9773,1,1,115.0,1,1,1,5,5,119.6,1,0,0,1,0,1,22,0,0,6,11,5,12.0,0,0,6,11,5,11.0,0,7.6,2.6,0.32,1
1,43,1,9500,1,1,120.0,1,3,4,2,4,120.6,0,0,0,1,1,0,18,0,0,7,12,4,12.65,0,0,7,10,3,10.66666667,0,16.2,0.3,-0.92,1
1,39,1,9500,1,1,127.0,1,19,19,5,5,160.0,0,0,0,1,1,0,28,0,0,7,7,7,14.52857143,0,0,8,11,8,15.01818182,0,16.2,0.3,-0.92,0
1,1,1,9070,1,1,141.0,1,37,37,9,9,126.7,1,0,1,1,0,1,20,0,0,6,9,6,13.33333333,0,0,6,10,6,14.66666667,0,12.7,3.7,-1.7,0
1,7,1,9130,1,3,140.0,1,19,38,9,9,140.0,1,0,0,1,0,0,23,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,1
1,1,1,9670,1,1,95.0,1,37,37,5,8,95.0,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11.0,0,12.7,3.7,-1.7,1
1,17,1,9238,1,1,128.0,1,19,1,0,5,122.1,1,0,0,1,0,0,18,0,0,6,9,5,11.83333333,0,0,6,7,5,13.8,0,13.9,-0.3,0.79,0
1,17,2,9500,1,1,140.0,1,1,1,5,10,128.5,1,0,0,1,0,0,18,0,0,7,9,5,14.06,0,0,7,9,6,12.57142857,0,12.4,0.5,1.79,2
1,17,1,9500,1,1,145.0,1,3,3,2,3,141.8,0,0,0,1,0,0,19,0,0,8,8,8,13.3475,0,0,8,8,8,13.3475,0,9.4,-0.8,-3.12,0
1,1,4,9773,1,1,133.0,1,19,19,7,7,134.4,1,0,0,1,1,1,20,0,0,6,6,6,12.16666667,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,0
1,1,4,9147,1,1,133.1,1,1,19,4,6,106.0,1,0,0,1,0,0,24,0,0,5,11,2,10.5,0,0,5,14,1,11.0,0,12.7,3.7,-1.7,2
1,39,1,8014,0,1,133.1,1,34,34,0,0,97.5,1,0,0,1,1,0,29,0,0,6,10,0,0.0,1,0,5,10,0,0.0,0,7.6,2.6,0.32,1
1,17,1,9556,1,1,140.0,1,3,3,1,7,131.6,1,0,0,1,1,0,19,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,11.1,0.6,2.02,1
1,17,3,9119,1,1,117.0,1,1,2,3,2,119.8,1,0,0,1,1,0,19,0,0,5,10,2,11.0,0,0,6,10,0,0.0,0,11.1,0.6,2.02,1
2,39,1,9991,0,1,110.0,1,37,37,9,10,150.0,0,0,0,1,1,0,49,0,0,5,6,5,12.2,0,0,5,9,5,11.8,0,15.5,2.8,-4.06,0
1,1,1,9238,1,1,136.0,1,19,38,9,9,121.7,0,1,0,1,0,1,20,0,0,6,9,6,11.875,0,0,6,7,6,14.42857143,0,16.2,0.3,-0.92,0
1,1,1,9773,1,1,127.0,1,1,19,7,7,121.8,1,0,0,1,0,1,20,0,0,6,11,4,14.0,0,0,6,12,3,11.0,0,9.4,-0.8,-3.12,2
1,17,4,9500,1,1,137.0,1,1,37,9,9,128.4,1,0,0,1,0,1,19,0,0,7,7,7,13.38571429,0,0,8,8,8,15.925,0,13.9,-0.3,0.79,0
1,17,1,9238,1,1,128.0,1,19,1,0,5,122.1,1,0,0,1,0,0,18,0,0,6,9,5,11.83333333,0,0,6,7,5,13.8,0,13.9,-0.3,0.79,0
1,1,1,9070,1,1,128.0,1,19,2,7,3,126.3,1,0,0,1,0,0,19,0,0,6,6,6,13.16666667,0,0,6,6,6,12.66666667,0,15.5,2.8,-4.06,0
4,39,1,9254,1,1,140.0,1,38,37,9,9,112.0,0,0,1,1,0,0,45,0,4,10,12,5,12.16666667,4,2,8,8,0,0.0,2,12.7,3.7,-1.7,1
1,1,1,9147,1,1,120.0,1,1,19,7,7,111.3,0,0,0,1,1,1,18,0,0,5,10,4,10.8,0,0,5,10,4,11.75,0,15.5,2.8,-4.06,2
1,17,1,9130,1,1,157.0,1,3,2,3,6,150.9,1,0,0,1,0,0,18,0,0,6,8,6,15.0,0,0,6,8,5,15.16666667,0,13.9,-0.3,0.79,1
1,43,1,9238,1,1,143.0,1,1,37,5,9,126.6,0,0,1,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,2
1,43,1,9670,1,1,141.0,1,3,2,2,2,133.3,1,0,0,1,1,0,18,0,0,6,13,4,13.75,0,0,6,8,5,11.2,0,13.9,-0.3,0.79,2
1,1,1,9500,1,1,136.0,1,1,19,5,7,136.4,0,0,0,1,0,1,19,0,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,-0.3,0.79,0
1,43,1,9500,1,1,150.0,1,37,37,9,9,130.8,1,0,0,1,0,1,21,0,0,8,8,7,14.42857143,0,0,8,8,7,14.42857143,0,12.7,3.7,-1.7,0
1,1,2,9853,1,1,127.0,1,37,19,9,8,137.5,1,0,0,1,0,0,21,0,0,6,7,6,13.42857143,0,0,6,8,6,13.14285714,0,7.6,2.6,0.32,0
1,53,1,9670,1,42,140.0,1,19,37,3,6,140.0,1,0,1,1,0,0,21,0,0,6,12,1,12.0,0,0,6,11,1,11.0,0,8.9,1.4,3.51,2
1,1,4,9500,1,1,135.0,1,37,37,9,8,123.0,1,0,0,1,0,1,18,0,0,8,8,7,13.38142857,0,0,8,8,7,13.38142857,0,10.8,1.4,1.74,0
1,44,1,9003,1,39,130.0,1,3,3,7,1,130.0,1,0,0,1,1,0,20,0,0,6,12,4,11.6,0,0,6,11,5,11.5,0,15.5,2.8,-4.06,2
2,39,1,9119,1,1,120.0,1,37,38,9,10,145.4,0,0,1,1,1,0,40,0,0,5,11,3,10.66666667,0,0,5,5,2,12.5,0,16.2,0.3,-0.92,1
1,43,4,9500,1,6,134.0,1,37,37,9,9,129.8,1,0,0,1,0,0,20,0,0,7,7,6,14.85,0,0,7,7,6,14.85,0,7.6,2.6,0.32,0
1,51,1,8014,0,2,110.0,1,19,38,9,10,110.0,0,0,0,1,1,0,42,0,8,12,12,11,14.45454545,0,7,11,11,10,14.2,0,11.1,0.6,2.02,0
1,17,2,9070,1,1,121.0,1,1,19,144,144,111.9,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,0
1,39,1,8014,0,1,133.1,1,34,5,0,1,118.5,1,0,0,1,0,0,31,0,0,6,12,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,1
1,1,1,9238,1,1,116.0,1,38,38,9,8,108.7,1,0,0,1,1,0,18,0,0,6,9,5,11.0,0,0,6,12,0,0.0,0,11.1,0.6,2.02,1
1,15,1,9670,1,1,133.1,41,1,1,9,5,128.2,0,0,1,0,1,0,18,1,0,6,6,4,11.25,0,0,6,7,3,12.33333333,0,8.9,1.4,3.51,1
1,17,2,9070,1,1,121.0,1,1,19,144,144,111.9,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,0
1,1,1,9147,1,1,158.0,1,19,37,9,7,130.0,1,0,0,1,0,0,20,0,0,5,8,4,11.25,0,0,5,7,5,10.4,0,7.6,2.6,0.32,0
1,7,1,8014,0,3,120.0,1,19,37,5,3,121.3,0,0,0,1,0,0,32,0,7,11,13,11,13.45454545,0,5,11,13,7,12.42857143,0,12.7,3.7,-1.7,0
1,1,1,9773,1,1,135.0,1,1,19,4,10,129.4,1,0,0,1,0,0,18,0,0,6,6,6,12.83333333,0,0,6,7,6,12.16666667,0,11.1,0.6,2.02,0
1,1,1,9500,1,1,118.0,1,1,19,9,10,113.1,1,0,0,1,0,0,19,0,0,7,7,7,13.79857143,0,0,8,8,8,14.75625,0,11.1,0.6,2.02,0
1,39,1,9500,1,1,127.0,1,19,19,5,5,160.0,0,0,0,1,1,0,28,0,0,7,7,7,14.52857143,0,0,8,11,8,15.01818182,0,16.2,0.3,-0.92,0
1,17,1,171,1,1,142.0,1,37,37,9,9,132.9,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0
1,17,1,9773,1,1,125.0,1,3,3,2,3,118.0,1,0,0,1,1,0,19,0,0,6,12,4,10.8,0,0,6,14,3,11.0,0,13.9,-0.3,0.79,1
1,1,3,9085,1,1,134.0,1,38,19,9,5,129.1,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,0,5,7,4,13.5,0,7.6,2.6,0.32,2
1,1,1,9238,1,1,141.0,1,37,37,4,4,138.9,0,0,0,1,0,0,21,0,0,6,7,6,13.33333333,0,0,6,6,6,14.5,0,10.8,1.4,1.74,0
1,39,1,9556,1,1,130.0,1,19,38,9,8,113.3,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,2
